latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
24.849998,92.350006,NaN,0,GMT,GMT

time,river_discharge (m³/s)
2022-09-22,1344.86
2022-09-23,1335.60
2022-09-24,1320.30
2022-09-25,1317.26
2022-09-26,1317.26
2022-09-27,1314.22
2022-09-28,1308.18
2022-09-29,1302.17
2022-09-30,1290.22
2022-10-01,1278.38
2022-10-02,1266.65
2022-10-03,1275.44
2022-10-04,1296.18
2022-10-05,1311.20
2022-10-06,1326.39
2022-10-07,1347.96
2022-10-08,1344.86
2022-10-09,1326.39
2022-10-10,1305.17
2022-10-11,1287.25
2022-10-12,1272.50
2022-10-13,1255.03
2022-10-14,1234.95
2022-10-15,1212.39
2022-10-16,1190.24
2022-10-17,1168.50
2022-10-18,1152.45
2022-10-19,1144.51
2022-10-20,1139.25
2022-10-21,1128.80
2022-10-22,1110.73
2022-10-23,1087.93
2022-10-24,1065.60
2022-10-25,1058.25
2022-10-26,1065.60
2022-10-27,1082.93
2022-10-28,1077.95
2022-10-29,1055.82
2022-10-30,1031.76
2022-10-31,1010.58
2022-11-01,989.83
2022-11-02,969.51
2022-11-03,949.60
2022-11-04,930.11
2022-11-05,913.11
2022-11-06,896.43
2022-11-07,880.05
2022-11-08,863.97
2022-11-09,848.18
2022-11-10,832.68
2022-11-11,817.46
2022-11-12,802.53
2022-11-13,789.68
2022-11-14,775.25
2022-11-15,761.08
2022-11-16,748.89
2022-11-17,736.90
2022-11-18,723.44
2022-11-19,711.85
2022-11-20,700.46
2022-11-21,689.24
2022-11-22,678.20
2022-11-23,667.34
2022-11-24,658.17
2022-11-25,647.63
2022-11-26,638.73
2022-11-27,628.51
2022-11-28,619.87
2022-11-29,611.35
2022-11-30,602.95
2022-12-01,596.04
2022-12-02,590.56
2022-12-03,583.79
2022-12-04,577.10
2022-12-05,570.48
2022-12-06,563.94
2022-12-07,557.47
2022-12-08,552.35
2022-12-09,546.02
2022-12-10,541.00
2022-12-11,536.03
2022-12-12,531.11
2022-12-13,526.23
2022-12-14,522.60
2022-12-15,519.00
2022-12-16,511.86
2022-12-17,507.16
2022-12-18,503.66
2022-12-19,500.19
2022-12-20,496.74
2022-12-21,494.45
2022-12-22,492.17
2022-12-23,488.78
2022-12-24,486.53
2022-12-25,484.29
2022-12-26,485.41
2022-12-27,484.29
2022-12-28,483.17
2022-12-29,483.17
2022-12-30,482.06
2022-12-31,478.73
2023-01-01,476.53
2023-01-02,474.34
2023-01-03,472.15
2023-01-04,463.52
2023-01-05,460.32
2023-01-06,458.20
2023-01-07,456.09
2023-01-08,453.99
2023-01-09,452.94
2023-01-10,446.71
2023-01-11,441.59
2023-01-12,439.55
2023-01-13,438.54
2023-01-14,442.61
2023-01-15,442.61
2023-01-16,441.59
2023-01-17,440.57
2023-01-18,439.55
2023-01-19,438.54
2023-01-20,438.54
2023-01-21,438.54
2023-01-22,437.53
2023-01-23,436.52
2023-01-24,436.52
2023-01-25,435.52
2023-01-26,434.51
2023-01-27,433.51
2023-01-28,433.51
2023-01-29,432.51
2023-01-30,434.51
2023-01-31,435.52
2023-02-01,436.52
2023-02-02,435.52
2023-02-03,434.51
2023-02-04,433.51
2023-02-05,433.51
2023-02-06,432.51
2023-02-07,427.55
2023-02-08,419.73
2023-02-09,416.83
2023-02-10,415.87
2023-02-11,414.91
2023-02-12,414.91
2023-02-13,413.95
2023-02-14,413.00
2023-02-15,413.00
2023-02-16,412.05
2023-02-17,412.05
2023-02-18,413.00
2023-02-19,413.00
2023-02-20,413.00
2023-02-21,413.00
2023-02-22,402.65
2023-02-23,386.26
2023-02-24,380.94
2023-02-25,378.31
2023-02-26,377.44
2023-02-27,378.31
2023-02-28,380.94
2023-03-01,381.82
2023-03-02,380.94
2023-03-03,380.07
2023-03-04,381.82
2023-03-05,384.48
2023-03-06,385.37
2023-03-07,384.48
2023-03-08,384.48
2023-03-09,383.59
2023-03-10,375.70
2023-03-11,364.59
2023-03-12,359.58
2023-03-13,357.10
2023-03-14,362.08
2023-03-15,373.11
2023-03-16,376.57
2023-03-17,377.44
2023-03-18,375.70
2023-03-19,381.82
2023-03-20,398.02
2023-03-21,409.20
2023-03-22,407.32
2023-03-23,398.94
2023-03-24,391.65
2023-03-25,386.26
2023-03-26,387.15
2023-03-27,388.05
2023-03-28,385.37
2023-03-29,383.59
2023-03-30,391.65
2023-03-31,398.94
2023-04-01,412.05
2023-04-02,431.51
2023-04-03,431.51
2023-04-04,423.62
2023-04-05,419.73
2023-04-06,412.05
2023-04-07,402.65
2023-04-08,396.19
2023-04-09,394.37
2023-04-10,391.65
2023-04-11,389.84
2023-04-12,388.05
2023-04-13,387.15
2023-04-14,385.37
2023-04-15,384.48
2023-04-16,383.59
2023-04-17,382.71
2023-04-18,381.82
2023-04-19,381.82
2023-04-20,382.71
2023-04-21,387.15
2023-04-22,388.94
2023-04-23,392.55
2023-04-24,395.28
2023-04-25,390.74
2023-04-26,388.05
2023-04-27,386.26
2023-04-28,384.48
2023-04-29,383.59
2023-04-30,382.71
2023-05-01,381.82
2023-05-02,381.82
2023-05-03,385.37
2023-05-04,391.65
2023-05-05,393.46
2023-05-06,390.74
2023-05-07,386.26
2023-05-08,383.59
2023-05-09,380.94
2023-05-10,380.07
2023-05-11,378.31
2023-05-12,378.31
2023-05-13,379.19
2023-05-14,387.15
2023-05-15,397.11
2023-05-16,406.38
2023-05-17,413.00
2023-05-18,412.05
2023-05-19,408.26
2023-05-20,402.65
2023-05-21,398.02
2023-05-22,394.37
2023-05-23,392.55
2023-05-24,395.28
2023-05-25,403.58
2023-05-26,407.32
2023-05-27,404.51
2023-05-28,398.94
2023-05-29,394.37
2023-05-30,390.74
2023-05-31,388.05
2023-06-01,386.26
2023-06-02,385.37
2023-06-03,384.48
2023-06-04,384.48
2023-06-05,382.71
2023-06-06,381.82
2023-06-07,381.82
2023-06-08,384.48
2023-06-09,403.58
2023-06-10,425.58
2023-06-11,442.61
2023-06-12,443.63
2023-06-13,438.54
2023-06-14,441.59
2023-06-15,445.68
2023-06-16,452.94
2023-06-17,462.45
2023-06-18,463.52
2023-06-19,463.52
2023-06-20,467.81
2023-06-21,472.15
2023-06-22,478.73
2023-06-23,482.06
2023-06-24,485.41
2023-06-25,489.91
2023-06-26,495.59
2023-06-27,508.33
2023-06-28,519.00
2023-06-29,529.88
2023-06-30,533.56
2023-07-01,536.03
2023-07-02,537.27
2023-07-03,537.27
2023-07-04,537.27
2023-07-05,552.35
2023-07-06,578.43
2023-07-07,611.35
2023-07-08,629.96
2023-07-09,637.26
2023-07-10,649.13
2023-07-11,656.66
2023-07-12,656.66
2023-07-13,656.66
2023-07-14,659.69
2023-07-15,661.22
2023-07-16,659.69
2023-07-17,661.22
2023-07-18,668.88
2023-07-19,675.08
2023-07-20,675.08
2023-07-21,679.77
2023-07-22,694.02
2023-07-23,720.11
2023-07-24,745.45
2023-07-25,766.36
2023-07-26,786.05
2023-07-27,826.94
2023-07-28,863.97
2023-07-29,871.97
2023-07-30,871.97
2023-07-31,873.98
2023-08-01,880.05
2023-08-02,876.00
2023-08-03,873.98
2023-08-04,20.43
2023-08-05,896.43
2023-08-06,917.33
2023-08-07,969.51
2023-08-08,999.00
2023-08-09,1068.05
2023-08-10,1296.18
2023-08-11,1424.61
2023-08-12,1424.61
2023-08-13,1398.59
2023-08-14,1392.16
2023-08-15,1373.04
2023-08-16,1351.07
2023-08-17,1344.86
2023-08-18,1376.21
2023-08-19,1357.31
2023-08-20,1329.45
2023-08-21,1323.34
2023-08-22,1326.39
2023-08-23,1314.22
2023-08-24,1317.26
2023-08-25,1335.60
2023-08-26,1344.86
2023-08-27,1382.57
2023-08-28,1488.36
2023-08-29,1544.25
2023-08-30,1562.15
2023-08-31,1537.15
2023-09-01,1526.57
2023-09-02,1547.82
2023-09-03,1576.61
2023-09-04,1569.36
2023-09-05,1554.97
2023-09-06,1526.57
2023-09-07,1495.24
2023-09-08,1481.52
2023-09-09,1491.79
2023-09-10,1512.56
2023-09-11,1516.05
2023-09-12,1540.70
2023-09-13,1558.55
2023-09-14,1523.05
2023-09-15,1519.55
2023-09-16,1516.05
2023-09-17,1498.69
2023-09-18,1471.31
2023-09-19,1464.55
2023-09-20,1474.71
2023-09-21,1481.52
2023-09-22,1540.70
2023-09-23,1569.36
2023-09-24,1558.55
2023-09-25,1540.70
2023-09-26,1502.14
2023-09-27,1471.31
2023-09-28,1441.12
2023-09-29,1414.79
2023-09-30,1395.37
2023-10-01,1388.95
2023-10-02,1401.81
2023-10-03,1414.79
2023-10-04,1395.37
2023-10-05,1385.76
2023-10-06,1395.37
2023-10-07,1388.95
2023-10-08,1388.95
2023-10-09,1382.57
2023-10-10,1382.57
2023-10-11,1341.77
2023-10-12,1314.22
2023-10-13,1290.22
2023-10-14,1266.65
2023-10-15,1243.51
2023-10-16,1217.99
2023-10-17,1192.99
2023-10-18,1165.81
2023-10-19,1141.88
2023-10-20,1118.44
2023-10-21,1092.96
2023-10-22,1068.05
2023-10-23,1046.13
2023-10-24,1024.65
2023-10-25,1005.93
2023-10-26,989.83
2023-10-27,983.01
2023-10-28,992.12
2023-10-29,976.24
2023-10-30,956.19
2023-10-31,936.56
2023-11-01,915.22
2023-11-02,896.43
2023-11-03,878.02
2023-11-04,859.99
2023-11-05,842.33
2023-11-06,825.04
2023-11-07,808.10
2023-11-08,791.50
2023-11-09,777.04
2023-11-10,761.08
2023-11-11,747.17
2023-11-12,733.51
2023-11-13,720.11
2023-11-14,705.32
2023-11-15,692.43
2023-11-16,681.34
2023-11-17,668.88
2023-11-18,703.69
2023-11-19,731.82
2023-11-20,752.36
2023-11-21,718.45
2023-11-22,702.07
2023-11-23,686.07
2023-11-24,670.43
2023-11-25,656.66
2023-11-26,643.17
2023-11-27,631.41
2023-11-28,621.30
2023-11-29,609.94
2023-11-30,600.17
2023-12-01,590.56
2023-12-02,581.10
2023-12-03,571.80
2023-12-04,563.94
2023-12-05,556.19
2023-12-06,548.54
2023-12-07,542.25
2023-12-08,547.28
2023-12-09,561.34
2023-12-10,598.79
2023-12-11,618.44
2023-12-12,617.02
2023-12-13,605.74
2023-12-14,591.93
2023-12-15,581.10
2023-12-16,569.16
2023-12-17,560.05
2023-12-18,551.08
2023-12-19,542.25
2023-12-20,534.80
2023-12-21,527.45
2023-12-22,520.19
2023-12-23,514.23
2023-12-24,508.33
2023-12-25,507.16
2023-12-26,510.68
2023-12-27,501.34
2023-12-28,497.88
2023-12-29,494.45
2023-12-30,489.91
2023-12-31,486.53
2024-01-01,483.17
2024-01-02,478.73
2024-01-03,475.43
2024-01-04,473.24
2024-01-05,463.52
2024-01-06,459.26
2024-01-07,456.09
2024-01-08,452.94
2024-01-09,450.86
2024-01-10,448.78
2024-01-11,443.63
2024-01-12,439.55
2024-01-13,437.53
2024-01-14,435.52
2024-01-15,438.54
2024-01-16,437.53
2024-01-17,436.52
2024-01-18,434.51
2024-01-19,433.51
2024-01-20,431.51
2024-01-21,430.52
2024-01-22,428.54
2024-01-23,427.55
2024-01-24,426.56
2024-01-25,425.58
2024-01-26,424.60
2024-01-27,423.62
2024-01-28,422.64
2024-01-29,422.64
2024-01-30,421.67
2024-01-31,422.64
2024-02-01,423.62
2024-02-02,423.62
2024-02-03,424.60
2024-02-04,426.56
2024-02-05,426.56
2024-02-06,425.58
2024-02-07,425.58
2024-02-08,421.67
2024-02-09,414.91
2024-02-10,413.00
2024-02-11,411.10
2024-02-12,410.15
2024-02-13,409.20
2024-02-14,408.26
2024-02-15,407.32
2024-02-16,406.38
2024-02-17,405.44
2024-02-18,404.51
2024-02-19,404.51
2024-02-20,403.58
2024-02-21,404.51
2024-02-22,407.32
2024-02-23,416.83
2024-02-24,434.51
2024-02-25,412.05
2024-02-26,409.20
2024-02-27,403.58
2024-02-28,400.79
2024-02-29,400.79
2024-03-01,398.94
2024-03-02,397.11
2024-03-03,395.28
2024-03-04,390.74
2024-03-05,385.37
2024-03-06,382.71
2024-03-07,381.82
2024-03-08,380.94
2024-03-09,380.07
2024-03-10,373.11
2024-03-11,362.92
2024-03-12,358.75
2024-03-13,357.10
2024-03-14,361.24
2024-03-15,371.39
2024-03-16,375.70
2024-03-17,371.39
2024-03-18,370.54
2024-03-19,369.68
2024-03-20,371.39
2024-03-21,374.84
2024-03-22,380.07
2024-03-23,384.48
2024-03-24,384.48
2024-03-25,388.94
2024-03-26,381.82
2024-03-27,382.71
2024-03-28,375.70
2024-03-29,375.70
2024-03-30,380.07
2024-03-31,388.94
2024-04-01,401.72
2024-04-02,416.83
2024-04-03,411.10
2024-04-04,398.02
2024-04-05,392.55
2024-04-06,390.74
2024-04-07,390.74
2024-04-08,408.26
2024-04-09,407.32
2024-04-10,394.37
2024-04-11,390.74
2024-04-12,388.94
2024-04-13,386.26
2024-04-14,383.59
2024-04-15,381.82
2024-04-16,380.94
2024-04-17,379.19
2024-04-18,386.26
2024-04-19,394.37
2024-04-20,398.02
2024-04-21,409.20
2024-04-22,416.83
2024-04-23,421.67
2024-04-24,413.00
2024-04-25,409.20
2024-04-26,403.58
2024-04-27,401.72
2024-04-28,404.51
2024-04-29,408.26
2024-04-30,413.00
2024-05-01,421.67
2024-05-02,433.51
2024-05-03,438.54
2024-05-04,445.68
2024-05-05,513.04
2024-05-06,508.33
2024-05-07,504.82
2024-05-08,493.31
2024-05-09,487.65
2024-05-10,484.29
2024-05-11,480.95
2024-05-12,483.17
2024-05-13,483.17
2024-05-14,483.17
2024-05-15,479.84
2024-05-16,475.43
2024-05-17,471.06
2024-05-18,472.15
2024-05-19,475.43
2024-05-20,484.29
2024-05-21,485.41
2024-05-22,467.81
2024-05-23,465.66
2024-05-24,464.59
2024-05-25,462.45
2024-05-26,465.66
2024-05-27,469.98
2024-05-28,522.60
2024-05-29,980.75
2024-05-30,1526.57
2024-05-31,951.80
2024-06-01,842.33
2024-06-02,804.38
2024-06-03,784.24
2024-06-04,745.45
2024-06-05,733.51
2024-06-06,731.82
2024-06-07,740.31
2024-06-08,787.86
2024-06-09,798.83
2024-06-10,755.83
2024-06-11,738.61
2024-06-12,745.45
2024-06-13,740.31
2024-06-14,752.36
2024-06-15,762.84
2024-06-16,894.36
2024-06-17,921.57
2024-06-18,913.11
2024-06-19,938.72
2024-06-20,945.24
2024-06-21,1058.25
2024-06-22,1063.14
2024-06-23,1048.54
2024-06-24,1050.96
2024-06-25,1043.72
2024-06-26,1046.13
2024-06-27,1068.05
2024-06-28,1075.47
2024-06-29,1103.08
2024-06-30,1182.04
2024-07-01,1229.27
2024-07-02,1408.29
2024-07-03,1724.84
2024-07-04,1904.46
2024-07-05,1957.84
2024-07-06,1948.84
2024-07-07,1998.86
2024-07-08,2069.14
2024-07-09,2045.45
2024-07-10,2059.63
2024-07-11,2102.78
2024-07-12,2097.94
2024-07-13,2093.11
2024-07-14,2059.63
2024-07-15,2022.02
2024-07-16,2008.09
2024-07-17,1998.86
2024-07-18,2054.89
2024-07-19,2097.94
2024-07-20,2078.70
2024-07-21,2054.89
2024-07-22,2136.96
2024-07-23,2166.70
2024-07-24,2181.73
2024-07-25,2156.74
2024-07-26,2136.96
2024-07-27,2166.70
2024-07-28,2136.96
2024-07-29,2088.30
2024-07-30,2054.89
2024-07-31,2073.91
2024-08-01,2161.72
2024-08-02,2186.76
2024-08-03,2248.05
2024-08-04,2354.05
2024-08-05,2381.32
2024-08-06,2359.48
2024-08-07,2448.06
2024-08-08,2431.20
2024-08-09,2392.32
2024-08-10,2408.91
2024-08-11,2386.81
2024-08-12,2359.48
2024-08-13,2386.81
2024-08-14,2453.71
2024-08-15,2425.61
2024-08-16,2381.32
2024-08-17,2370.37
2024-08-18,2381.32
2024-08-19,2453.71
2024-08-20,2575.32
2024-08-21,2876.40
2024-08-22,3012.01
2024-08-23,3053.92
2024-08-24,3466.37
2024-08-25,3506.52
2024-08-26,3466.37
2024-08-27,3434.58
2024-08-28,3403.08
2024-08-29,3387.44
2024-08-30,3379.65
2024-08-31,3340.95
2024-09-01,3287.52
2024-09-02,3227.49
2024-09-03,3249.87
2024-09-04,3257.37
2024-09-05,3264.88
2024-09-06,3212.66
2024-09-07,3183.20
2024-09-08,3132.29
2024-09-09,3082.19
2024-09-10,3005.08
2024-09-11,2950.21
2024-09-12,2909.72
2024-09-13,2850.02
2024-09-14,2791.54
2024-09-15,2759.58
2024-09-16,2721.70
2024-09-17,2672.01
2024-09-18,2629.27
2024-09-19,2593.18
2024-09-20,2545.83
2024-09-21,2493.60
2024-09-22,2431.20
2024-09-23,2381.32
2024-09-24,2332.46
2024-09-25,2305.75
2024-09-26,2279.34
2024-09-27,2258.44
2024-09-28,2279.34
2024-09-29,2242.88
2024-09-30,2207.01
2024-10-01,2176.71
2024-10-02,2161.72
2024-10-03,2127.14
2024-10-04,2161.72
2024-10-05,2196.86
2024-10-06,2166.70
2024-10-07,2136.96
2024-10-08,2127.14
2024-10-09,2093.11
2024-10-10,2054.89
2024-10-11,2026.68
2024-10-12,1994.26
2024-10-13,1966.89
2024-10-14,1922.09
2024-10-15,1878.32
2024-10-16,1835.54
2024-10-17,1793.73
2024-10-18,1756.92
2024-10-19,1740.81
2024-10-20,1709.02
2024-10-21,1658.59
2024-10-22,1620.81
2024-10-23,1587.55
2024-10-24,1554.97
2024-10-25,1526.57
2024-10-26,1523.05
2024-10-27,1516.05
2024-10-28,1484.94
2024-10-29,1451.11
2024-10-30,1421.33
2024-10-31,1395.37
2024-11-01,1366.73
2024-11-02,1332.52
2024-11-03,1305.17
2024-11-04,1275.44
2024-11-05,1249.26
2024-11-06,1226.44
2024-11-07,1206.81
2024-11-08,1184.77
2024-11-09,1168.50
2024-11-10,1147.15
2024-11-11,1123.61
2024-11-12,1098.01
2024-11-13,1075.47
2024-11-14,1053.39
2024-11-15,1031.76
2024-11-16,1010.58
2024-11-17,989.83
2024-11-18,969.51
2024-11-19,949.60
2024-11-20,930.11
2024-11-21,911.01
2024-11-22,892.31
2024-11-23,878.02
2024-11-24,863.97
2024-11-25,850.14
2024-11-26,834.60
2024-11-27,819.35
2024-11-28,802.53
2024-11-29,786.05
2024-11-30,771.68
2024-12-01,759.33
2024-12-02,745.45
2024-12-03,733.51
2024-12-04,721.77
2024-12-05,708.58
2024-12-06,695.63
2024-12-07,684.49
2024-12-08,671.98
2024-12-09,661.22
2024-12-10,649.13
2024-12-11,638.73
2024-12-12,628.51
2024-12-13,618.44
2024-12-14,608.54
2024-12-15,597.41
2024-12-16,587.84
2024-12-17,579.76
2024-12-18,570.48
2024-12-19,563.94
2024-12-20,556.19
2024-12-21,549.81
2024-12-22,544.76
2024-12-23,538.51
2024-12-24,533.56
2024-12-25,532.33
2024-12-26,527.45
2024-12-27,522.60
2024-12-28,519.00
2024-12-29,514.23
2024-12-30,510.68
2024-12-31,507.16
2025-01-01,503.66
