latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
24.650002,91.80002,NaN,0,GMT,GMT

time,river_discharge (m³/s)
2018-03-28,634.33
2018-03-29,632.87
2018-03-30,643.17
2018-03-31,650.63
2018-04-01,644.65
2018-04-02,638.73
2018-04-03,634.33
2018-04-04,629.96
2018-04-05,632.87
2018-04-06,641.69
2018-04-07,643.17
2018-04-08,647.63
2018-04-09,664.27
2018-04-10,667.34
2018-04-11,668.88
2018-04-12,678.20
2018-04-13,687.65
2018-04-14,689.24
2018-04-15,686.07
2018-04-16,679.77
2018-04-17,684.49
2018-04-18,706.95
2018-04-19,738.61
2018-04-20,768.13
2018-04-21,793.33
2018-04-22,796.99
2018-04-23,782.43
2018-04-24,769.90
2018-04-25,757.58
2018-04-26,747.17
2018-04-27,740.31
2018-04-28,738.61
2018-04-29,750.62
2018-04-30,759.33
2018-05-01,762.84
2018-05-02,773.46
2018-05-03,784.24
2018-05-04,815.58
2018-05-05,888.20
2018-05-06,1024.65
2018-05-07,1168.50
2018-05-08,1257.93
2018-05-09,1332.52
2018-05-10,1388.95
2018-05-11,1405.05
2018-05-12,1382.57
2018-05-13,1354.19
2018-05-14,1335.60
2018-05-15,1326.39
2018-05-16,1323.34
2018-05-17,1326.39
2018-05-18,1332.52
2018-05-19,1338.68
2018-05-20,1341.77
2018-05-21,1347.96
2018-05-22,1351.07
2018-05-23,1347.96
2018-05-24,1357.31
2018-05-25,1363.58
2018-05-26,1360.44
2018-05-27,1344.86
2018-05-28,1320.30
2018-05-29,1296.18
2018-05-30,1275.44
2018-05-31,1278.38
2018-06-01,1299.17
2018-06-02,1311.20
2018-06-03,1305.17
2018-06-04,1302.17
2018-06-05,1308.18
2018-06-06,1308.18
2018-06-07,1308.18
2018-06-08,1314.22
2018-06-09,1329.45
2018-06-10,1357.31
2018-06-11,1491.79
2018-06-12,3242.40
2018-06-13,5820.03
2018-06-14,5507.08
2018-06-15,4741.42
2018-06-16,4235.43
2018-06-17,3952.67
2018-06-18,3766.04
2018-06-19,3621.43
2018-06-20,3514.60
2018-06-21,3434.58
2018-06-22,3364.12
2018-06-23,3310.31
2018-06-24,3279.95
2018-06-25,3264.88
2018-06-26,3249.87
2018-06-27,3220.07
2018-06-28,3190.54
2018-06-29,3168.57
2018-06-30,3132.29
2018-07-01,3082.19
2018-07-02,3039.89
2018-07-03,3039.89
2018-07-04,3046.89
2018-07-05,3039.89
2018-07-06,2998.16
2018-07-07,2970.67
2018-07-08,2963.83
2018-07-09,2984.38
2018-07-10,2970.67
2018-07-11,2929.89
2018-07-12,2909.72
2018-07-13,2903.02
2018-07-14,2916.43
2018-07-15,2929.89
2018-07-16,2916.43
2018-07-17,2889.68
2018-07-18,2856.59
2018-07-19,2817.38
2018-07-20,2791.54
2018-07-21,2797.98
2018-07-22,2804.43
2018-07-23,2830.39
2018-07-24,2883.03
2018-07-25,2957.01
2018-07-26,3039.89
2018-07-27,3046.89
2018-07-28,3025.91
2018-07-29,2991.27
2018-07-30,2963.83
2018-07-31,2950.21
2018-08-01,2963.83
2018-08-02,2977.52
2018-08-03,2963.83
2018-08-04,2909.72
2018-08-05,2863.18
2018-08-06,2843.46
2018-08-07,2836.92
2018-08-08,2823.88
2018-08-09,2810.90
2018-08-10,2785.12
2018-08-11,2753.23
2018-08-12,2715.44
2018-08-13,2702.96
2018-08-14,2709.19
2018-08-15,2715.44
2018-08-16,2702.96
2018-08-17,2696.74
2018-08-18,2678.17
2018-08-19,2653.61
2018-08-20,2623.22
2018-08-21,2605.15
2018-08-22,2593.18
2018-08-23,2599.16
2018-08-24,2593.18
2018-08-25,2581.26
2018-08-26,2569.40
2018-08-27,2563.48
2018-08-28,2575.32
2018-08-29,2587.21
2018-08-30,2575.32
2018-08-31,2557.59
2018-09-01,2539.97
2018-09-02,2528.30
2018-09-03,2528.30
2018-09-04,2516.68
2018-09-05,2528.30
2018-09-06,2551.70
2018-09-07,2539.97
2018-09-08,2510.89
2018-09-09,2476.42
2018-09-10,2453.71
2018-09-11,2448.06
2018-09-12,2431.20
2018-09-13,2392.32
2018-09-14,2348.63
2018-09-15,2305.75
2018-09-16,2263.64
2018-09-17,2232.57
2018-09-18,2207.01
2018-09-19,2176.71
2018-09-20,2141.89
2018-09-21,2112.49
2018-09-22,2083.49
2018-09-23,2059.63
2018-09-24,2031.36
2018-09-25,2012.72
2018-09-26,1994.26
2018-09-27,1966.89
2018-09-28,1930.97
2018-09-29,1895.71
2018-09-30,1861.09
2018-10-01,1831.31
2018-10-02,1797.87
2018-10-03,1765.04
2018-10-04,1732.80
2018-10-05,1701.16
2018-10-06,1670.09
2018-10-07,1643.37
2018-10-08,1617.08
2018-10-09,1591.21
2018-10-10,1569.36
2018-10-11,1554.97
2018-10-12,1613.36
2018-10-13,1736.80
2018-10-14,1810.34
2018-10-15,1856.80
2018-10-16,1865.38
2018-10-17,1827.10
2018-10-18,1781.38
2018-10-19,1740.81
2018-10-20,1705.08
2018-10-21,1670.09
2018-10-22,1639.59
2018-10-23,1605.94
2018-10-24,1576.61
2018-10-25,1547.82
2018-10-26,1519.55
2018-10-27,1491.79
2018-10-28,1481.52
2018-10-29,1478.11
2018-10-30,1478.11
2018-10-31,1467.93
2018-11-01,1444.44
2018-11-02,1424.61
2018-11-03,1401.81
2018-11-04,1379.38
2018-11-05,1357.31
2018-11-06,1338.68
2018-11-07,1317.26
2018-11-08,1299.17
2018-11-09,1275.44
2018-11-10,1255.03
2018-11-11,1234.95
2018-11-12,1215.19
2018-11-13,1195.74
2018-11-14,1176.61
2018-11-15,1157.78
2018-11-16,1139.25
2018-11-17,1123.61
2018-11-18,1110.73
2018-11-19,1095.48
2018-11-20,1080.43
2018-11-21,1065.60
2018-11-22,1048.54
2018-11-23,1034.14
2018-11-24,1019.94
2018-11-25,1005.93
2018-11-26,992.12
2018-11-27,978.49
2018-11-28,967.28
2018-11-29,953.99
2018-11-30,943.06
2018-12-01,932.25
2018-12-02,921.57
2018-12-03,911.01
2018-12-04,900.57
2018-12-05,892.31
2018-12-06,884.12
2018-12-07,873.98
2018-12-08,865.96
2018-12-09,858.01
2018-12-10,850.14
2018-12-11,842.33
2018-12-12,834.60
2018-12-13,828.85
2018-12-14,821.24
2018-12-15,791.50
2018-12-16,773.46
2018-12-17,769.90
2018-12-18,786.05
2018-12-19,804.38
2018-12-20,800.68
2018-12-21,796.99
2018-12-22,786.05
2018-12-23,773.46
2018-12-24,764.60
2018-12-25,777.04
2018-12-26,782.43
2018-12-27,777.04
2018-12-28,771.68
2018-12-29,766.36
2018-12-30,761.08
2018-12-31,757.58
2019-01-01,752.36
2019-01-02,748.89
2019-01-03,745.45
2019-01-04,694.02
2019-01-05,664.27
2019-01-06,655.15
2019-01-07,650.63
2019-01-08,646.14
2019-01-09,641.69
2019-01-10,622.73
2019-01-11,608.54
2019-01-12,602.95
2019-01-13,597.41
2019-01-14,622.73
2019-01-15,637.26
2019-01-16,635.80
2019-01-17,634.33
2019-01-18,631.41
2019-01-19,629.96
2019-01-20,629.96
2019-01-21,628.51
2019-01-22,625.61
2019-01-23,624.17
2019-01-24,621.30
2019-01-25,618.44
2019-01-26,615.59
2019-01-27,612.76
2019-01-28,614.18
2019-01-29,617.02
2019-01-30,621.30
2019-01-31,624.17
2019-02-01,625.61
2019-02-02,625.61
2019-02-03,622.73
2019-02-04,621.30
2019-02-05,619.87
2019-02-06,617.02
2019-02-07,614.18
2019-02-08,604.34
2019-02-09,601.56
2019-02-10,601.56
2019-02-11,598.79
2019-02-12,597.41
2019-02-13,594.66
2019-02-14,591.93
2019-02-15,590.56
2019-02-16,597.41
2019-02-17,601.56
2019-02-18,601.56
2019-02-19,597.41
2019-02-20,596.04
2019-02-21,593.29
2019-02-22,586.49
2019-02-23,570.48
2019-02-24,558.76
2019-02-25,565.24
2019-02-26,578.43
2019-02-27,586.49
2019-02-28,600.17
2019-03-01,607.13
2019-03-02,596.04
2019-03-03,585.14
2019-03-04,582.45
2019-03-05,582.45
2019-03-06,582.45
2019-03-07,577.10
2019-03-08,569.16
2019-03-09,562.64
2019-03-10,558.76
2019-03-11,547.28
2019-03-12,537.27
2019-03-13,533.56
2019-03-14,532.33
2019-03-15,539.75
2019-03-16,541.00
2019-03-17,542.25
2019-03-18,548.54
2019-03-19,556.19
2019-03-20,562.64
2019-03-21,565.24
2019-03-22,581.10
2019-03-23,596.04
2019-03-24,585.14
2019-03-25,569.16
2019-03-26,560.05
2019-03-27,554.90
2019-03-28,548.54
2019-03-29,544.76
2019-03-30,562.64
2019-03-31,585.14
2019-04-01,601.56
2019-04-02,612.76
2019-04-03,617.02
2019-04-04,625.61
2019-04-05,631.41
2019-04-06,627.06
2019-04-07,627.06
2019-04-08,650.63
2019-04-09,706.95
2019-04-10,731.82
2019-04-11,720.11
2019-04-12,695.63
2019-04-13,676.64
2019-04-14,664.27
2019-04-15,658.17
2019-04-16,662.74
2019-04-17,667.34
2019-04-18,661.22
2019-04-19,652.13
2019-04-20,646.14
2019-04-21,641.69
2019-04-22,640.21
2019-04-23,637.26
2019-04-24,637.26
2019-04-25,638.73
2019-04-26,637.26
2019-04-27,641.69
2019-04-28,659.69
2019-04-29,675.08
2019-04-30,679.77
2019-05-01,682.91
2019-05-02,682.91
2019-05-03,681.34
2019-05-04,706.95
2019-05-05,736.90
2019-05-06,725.11
2019-05-07,708.58
2019-05-08,697.23
2019-05-09,689.24
2019-05-10,682.91
2019-05-11,681.34
2019-05-12,681.34
2019-05-13,687.65
2019-05-14,703.69
2019-05-15,718.45
2019-05-16,728.46
2019-05-17,736.90
2019-05-18,748.89
2019-05-19,754.09
2019-05-20,754.09
2019-05-21,754.09
2019-05-22,766.36
2019-05-23,795.16
2019-05-24,861.98
2019-05-25,1024.65
2019-05-26,1366.73
2019-05-27,1441.12
2019-05-28,1335.60
2019-05-29,1260.83
2019-05-30,1212.39
2019-05-31,1198.50
2019-06-01,1204.04
2019-06-02,1201.26
2019-06-03,1212.39
2019-06-04,1240.65
2019-06-05,1252.14
2019-06-06,1246.38
2019-06-07,1257.93
2019-06-08,1281.33
2019-06-09,1290.22
2019-06-10,1296.18
2019-06-11,1296.18
2019-06-12,1287.25
2019-06-13,1290.22
2019-06-14,1329.45
2019-06-15,1388.95
2019-06-16,1427.89
2019-06-17,1437.80
2019-06-18,1431.19
2019-06-19,1424.61
2019-06-20,1427.89
2019-06-21,1441.12
2019-06-22,1444.44
2019-06-23,1441.12
2019-06-24,1434.49
2019-06-25,1431.19
2019-06-26,1434.49
2019-06-27,1447.77
2019-06-28,1464.55
2019-06-29,1461.18
2019-06-30,1457.81
2019-07-01,1461.18
2019-07-02,1461.18
2019-07-03,1461.18
2019-07-04,1457.81
2019-07-05,1454.46
2019-07-06,1464.55
2019-07-07,1519.55
2019-07-08,1609.65
2019-07-09,1709.02
2019-07-10,1806.17
2019-07-11,1922.09
2019-07-12,2040.74
2019-07-13,2171.70
2019-07-14,2295.15
2019-07-15,2348.63
2019-07-16,2343.23
2019-07-17,2300.44
2019-07-18,2258.44
2019-07-19,2227.44
2019-07-20,2227.44
2019-07-21,2227.44
2019-07-22,2212.09
2019-07-23,2201.93
2019-07-24,2186.76
2019-07-25,2181.73
2019-07-26,2186.76
2019-07-27,2191.81
2019-07-28,2186.76
2019-07-29,2191.81
2019-07-30,2227.44
2019-07-31,2242.88
2019-08-01,2232.57
2019-08-02,2217.20
2019-08-03,2207.01
2019-08-04,2217.20
2019-08-05,2212.09
2019-08-06,2186.76
2019-08-07,2171.70
2019-08-08,2161.72
2019-08-09,2151.78
2019-08-10,2132.04
2019-08-11,2107.63
2019-08-12,2097.94
2019-08-13,2117.36
2019-08-14,2141.89
2019-08-15,2171.70
2019-08-16,2196.86
2019-08-17,2196.86
2019-08-18,2176.71
2019-08-19,2151.78
2019-08-20,2122.24
2019-08-21,2093.11
2019-08-22,2112.49
2019-08-23,2171.70
2019-08-24,2196.86
2019-08-25,2212.09
2019-08-26,2237.72
2019-08-27,2237.72
2019-08-28,2253.24
2019-08-29,2300.44
2019-08-30,2332.46
2019-08-31,2327.09
2019-09-01,2316.39
2019-09-02,2295.15
2019-09-03,2295.15
2019-09-04,2300.44
2019-09-05,2311.07
2019-09-06,2321.74
2019-09-07,2332.46
2019-09-08,2343.23
2019-09-09,2348.63
2019-09-10,2354.05
2019-09-11,2348.63
2019-09-12,2354.05
2019-09-13,2359.48
2019-09-14,2354.05
2019-09-15,2327.09
2019-09-16,2289.87
2019-09-17,2253.24
2019-09-18,2222.31
2019-09-19,2181.73
2019-09-20,2146.83
2019-09-21,2112.49
2019-09-22,2102.78
2019-09-23,2127.14
2019-09-24,2212.09
2019-09-25,2311.07
2019-09-26,2370.37
2019-09-27,2381.32
2019-09-28,2364.92
2019-09-29,2354.05
2019-09-30,2348.63
2019-10-01,2343.23
2019-10-02,2343.23
2019-10-03,2332.46
2019-10-04,2316.39
2019-10-05,2289.87
2019-10-06,2274.10
2019-10-07,2268.86
2019-10-08,2268.86
2019-10-09,2263.64
2019-10-10,2248.05
2019-10-11,2222.31
2019-10-12,2191.81
2019-10-13,2156.74
2019-10-14,2112.49
2019-10-15,2073.91
2019-10-16,2050.16
2019-10-17,2036.04
2019-10-18,2012.72
2019-10-19,1980.53
2019-10-20,1944.36
2019-10-21,1908.85
2019-10-22,1873.99
2019-10-23,1844.02
2019-10-24,1827.10
2019-10-25,1818.70
2019-10-26,1944.36
2019-10-27,2031.36
2019-10-28,1980.53
2019-10-29,1939.89
2019-10-30,1895.71
2019-10-31,1848.27
2019-11-01,1806.17
2019-11-02,1765.04
2019-11-03,1728.82
2019-11-04,1693.34
2019-11-05,1662.41
2019-11-06,1628.30
2019-11-07,1598.56
2019-11-08,1576.61
2019-11-09,1562.15
2019-11-10,1558.55
2019-11-11,1562.15
2019-11-12,1554.97
2019-11-13,1533.62
2019-11-14,1505.61
2019-11-15,1474.71
2019-11-16,1447.77
2019-11-17,1418.06
2019-11-18,1392.16
2019-11-19,1366.73
2019-11-20,1341.77
2019-11-21,1317.26
2019-11-22,1293.20
2019-11-23,1269.57
2019-11-24,1249.26
2019-11-25,1226.44
2019-11-26,1206.81
2019-11-27,1184.77
2019-11-28,1165.81
2019-11-29,1144.51
2019-11-30,1126.20
2019-12-01,1108.18
2019-12-02,1090.44
2019-12-03,1072.99
2019-12-04,1055.82
2019-12-05,1038.92
2019-12-06,1024.65
2019-12-07,1008.25
2019-12-08,994.41
2019-12-09,980.75
2019-12-10,967.28
2019-12-11,953.99
2019-12-12,940.89
2019-12-13,930.11
2019-12-14,917.33
2019-12-15,888.20
2019-12-16,869.96
2019-12-17,858.01
2019-12-18,848.18
2019-12-19,836.53
2019-12-20,828.85
2019-12-21,819.35
2019-12-22,809.96
2019-12-23,802.53
2019-12-24,793.33
2019-12-25,806.24
2019-12-26,808.10
2019-12-27,802.53
2019-12-28,798.83
2019-12-29,795.16
2019-12-30,789.68
2019-12-31,784.24
2020-01-01,777.04
2020-01-02,771.68
2020-01-03,769.90
2020-01-04,731.82
2020-01-05,718.45
2020-01-06,713.50
2020-01-07,703.69
2020-01-08,692.43
2020-01-09,689.24
2020-01-10,667.34
2020-01-11,650.63
2020-01-12,641.69
2020-01-13,634.33
2020-01-14,658.17
2020-01-15,667.34
2020-01-16,664.27
2020-01-17,659.69
2020-01-18,655.15
2020-01-19,652.13
2020-01-20,653.64
2020-01-21,650.63
2020-01-22,644.65
2020-01-23,641.69
2020-01-24,640.21
2020-01-25,635.80
2020-01-26,632.87
2020-01-27,631.41
2020-01-28,628.51
2020-01-29,625.61
2020-01-30,632.87
2020-01-31,637.26
2020-02-01,635.80
2020-02-02,631.41
2020-02-03,628.51
2020-02-04,625.61
2020-02-05,622.73
2020-02-06,621.30
2020-02-07,617.02
2020-02-08,612.76
2020-02-09,605.74
2020-02-10,601.56
2020-02-11,598.79
2020-02-12,596.04
2020-02-13,594.66
2020-02-14,593.29
2020-02-15,594.66
2020-02-16,593.29
2020-02-17,587.84
2020-02-18,586.49
2020-02-19,585.14
2020-02-20,583.79
2020-02-21,581.10
2020-02-22,575.77
2020-02-23,562.64
2020-02-24,553.63
2020-02-25,556.19
2020-02-26,560.05
2020-02-27,561.34
2020-02-28,560.05
2020-02-29,558.76
2020-03-01,554.90
2020-03-02,551.08
2020-03-03,549.81
2020-03-04,556.19
2020-03-05,556.19
2020-03-06,557.47
2020-03-07,567.85
2020-03-08,567.85
2020-03-09,556.19
2020-03-10,537.27
2020-03-11,525.02
2020-03-12,521.40
2020-03-13,517.80
2020-03-14,523.81
2020-03-15,527.45
2020-03-16,526.23
2020-03-17,523.81
2020-03-18,522.60
2020-03-19,523.81
2020-03-20,526.23
2020-03-21,527.45
2020-03-22,531.11
2020-03-23,529.88
2020-03-24,529.88
2020-03-25,527.45
2020-03-26,527.45
2020-03-27,525.02
2020-03-28,517.80
2020-03-29,526.23
2020-03-30,537.27
2020-03-31,543.50
2020-04-01,544.76
2020-04-02,546.02
2020-04-03,552.35
2020-04-04,553.63
2020-04-05,551.08
2020-04-06,548.54
2020-04-07,544.76
2020-04-08,558.76
2020-04-09,567.85
2020-04-10,567.85
2020-04-11,567.85
2020-04-12,566.54
2020-04-13,565.24
2020-04-14,562.64
2020-04-15,563.94
2020-04-16,579.76
2020-04-17,608.54
2020-04-18,644.65
2020-04-19,643.17
2020-04-20,621.30
2020-04-21,612.76
2020-04-22,614.18
2020-04-23,615.59
2020-04-24,637.26
2020-04-25,659.69
2020-04-26,653.64
2020-04-27,638.73
2020-04-28,628.51
2020-04-29,631.41
2020-04-30,634.33
2020-05-01,628.51
2020-05-02,621.30
2020-05-03,621.30
2020-05-04,621.30
2020-05-05,624.17
2020-05-06,629.96
2020-05-07,632.87
2020-05-08,628.51
2020-05-09,622.73
2020-05-10,618.44
2020-05-11,614.18
2020-05-12,612.76
2020-05-13,617.02
2020-05-14,627.06
2020-05-15,637.26
2020-05-16,655.15
2020-05-17,661.22
2020-05-18,650.63
2020-05-19,650.63
2020-05-20,662.74
2020-05-21,676.64
2020-05-22,687.65
2020-05-23,689.24
2020-05-24,682.91
2020-05-25,671.98
2020-05-26,675.08
2020-05-27,787.86
2020-05-28,989.83
2020-05-29,1068.05
2020-05-30,1034.14
2020-05-31,994.41
2020-06-01,971.75
2020-06-02,971.75
2020-06-03,985.28
2020-06-04,1001.31
2020-06-05,1017.59
2020-06-06,1024.65
2020-06-07,1022.29
2020-06-08,1012.91
2020-06-09,1008.25
2020-06-10,1017.59
2020-06-11,1038.92
2020-06-12,1072.99
2020-06-13,1103.08
2020-06-14,1118.44
2020-06-15,1134.01
2020-06-16,1147.15
2020-06-17,1537.15
2020-06-18,2064.38
2020-06-19,1856.80
2020-06-20,1732.80
2020-06-21,1666.25
2020-06-22,1628.30
2020-06-23,1617.08
2020-06-24,1613.36
2020-06-25,1609.65
2020-06-26,1617.08
2020-06-27,1670.09
2020-06-28,1744.82
2020-06-29,1765.04
2020-06-30,1748.85
2020-07-01,1736.80
2020-07-02,1724.84
2020-07-03,1709.02
2020-07-04,1701.16
2020-07-05,1705.08
2020-07-06,1728.82
2020-07-07,1752.88
2020-07-08,1777.28
2020-07-09,1802.02
2020-07-10,1839.77
2020-07-11,1900.08
2020-07-12,1975.97
2020-07-13,2026.68
2020-07-14,2050.16
2020-07-15,2050.16
2020-07-16,2045.45
2020-07-17,2026.68
2020-07-18,2008.09
2020-07-19,2003.47
2020-07-20,2022.02
2020-07-21,2073.91
2020-07-22,2122.24
2020-07-23,2151.78
2020-07-24,2176.71
2020-07-25,2201.93
2020-07-26,2191.81
2020-07-27,2161.72
2020-07-28,2136.96
2020-07-29,2122.24
2020-07-30,2107.63
2020-07-31,2093.11
2020-08-01,2059.63
2020-08-02,2026.68
2020-08-03,1994.26
2020-08-04,1966.89
2020-08-05,1971.42
2020-08-06,1994.26
2020-08-07,1994.26
2020-08-08,1985.10
2020-08-09,1975.97
2020-08-10,1962.36
2020-08-11,1948.84
2020-08-12,1935.42
2020-08-13,1908.85
2020-08-14,1935.42
2020-08-15,1989.67
2020-08-16,2012.72
2020-08-17,2026.68
2020-08-18,2036.04
2020-08-19,2054.89
2020-08-20,2088.30
2020-08-21,2161.72
2020-08-22,2237.72
2020-08-23,2274.10
2020-08-24,2258.44
2020-08-25,2248.05
2020-08-26,2248.05
2020-08-27,2258.44
2020-08-28,2274.10
2020-08-29,2263.64
2020-08-30,2248.05
2020-08-31,2248.05
2020-09-01,2253.24
2020-09-02,2242.88
2020-09-03,2212.09
2020-09-04,2171.70
2020-09-05,2127.14
2020-09-06,2093.11
2020-09-07,2059.63
2020-09-08,2026.68
2020-09-09,2003.47
2020-09-10,2003.47
2020-09-11,2017.37
2020-09-12,2012.72
2020-09-13,2003.47
2020-09-14,1998.86
2020-09-15,1994.26
2020-09-16,1998.86
2020-09-17,1985.10
2020-09-18,1957.84
2020-09-19,1917.67
2020-09-20,1891.34
2020-09-21,1891.34
2020-09-22,1913.26
2020-09-23,1953.34
2020-09-24,1985.10
2020-09-25,2008.09
2020-09-26,2022.02
2020-09-27,2012.72
2020-09-28,1989.67
2020-09-29,1957.84
2020-09-30,1935.42
2020-10-01,1926.53
2020-10-02,1930.97
2020-10-03,1926.53
2020-10-04,1913.26
2020-10-05,1908.85
2020-10-06,1913.26
2020-10-07,1908.85
2020-10-08,1900.08
2020-10-09,1878.32
2020-10-10,1861.09
2020-10-11,1861.09
2020-10-12,1844.02
2020-10-13,1810.34
2020-10-14,1781.38
2020-10-15,1752.88
2020-10-16,1724.84
2020-10-17,1693.34
2020-10-18,1670.09
2020-10-19,1658.59
2020-10-20,1647.16
2020-10-21,1639.59
2020-10-22,1666.25
2020-10-23,1760.98
2020-10-24,1856.80
2020-10-25,1926.53
2020-10-26,1935.42
2020-10-27,1895.71
2020-10-28,1852.53
2020-10-29,1810.34
2020-10-30,1777.28
2020-10-31,1748.85
2020-11-01,1736.80
2020-11-02,1728.82
2020-11-03,1720.87
2020-11-04,1705.08
2020-11-05,1685.55
2020-11-06,1666.25
2020-11-07,1635.82
2020-11-08,1602.25
2020-11-09,1569.36
2020-11-10,1540.70
2020-11-11,1509.08
2020-11-12,1478.11
2020-11-13,1451.11
2020-11-14,1424.61
2020-11-15,1395.37
2020-11-16,1369.88
2020-11-17,1344.86
2020-11-18,1320.30
2020-11-19,1296.18
2020-11-20,1272.50
2020-11-21,1249.26
2020-11-22,1229.27
2020-11-23,1212.39
2020-11-24,1192.99
2020-11-25,1173.90
2020-11-26,1155.11
2020-11-27,1134.01
2020-11-28,1115.86
2020-11-29,1095.48
2020-11-30,1077.95
2020-12-01,1060.70
2020-12-02,1041.32
2020-12-03,1027.02
2020-12-04,1010.58
2020-12-05,994.41
2020-12-06,980.75
2020-12-07,965.05
2020-12-08,951.80
2020-12-09,938.72
2020-12-10,925.83
2020-12-11,915.22
2020-12-12,902.65
2020-12-13,892.31
2020-12-14,861.98
2020-12-15,844.28
2020-12-16,832.68
2020-12-17,823.14
2020-12-18,813.70
2020-12-19,804.38
2020-12-20,795.16
2020-12-21,787.86
2020-12-22,778.83
2020-12-23,771.68
2020-12-24,784.24
2020-12-25,786.05
2020-12-26,780.63
2020-12-27,775.25
2020-12-28,768.13
2020-12-29,762.84
2020-12-30,757.58
2020-12-31,752.36
2021-01-01,747.17
2021-01-02,742.02
2021-01-03,736.90
2021-01-04,687.65
2021-01-05,659.69
2021-01-06,650.63
2021-01-07,644.65
2021-01-08,638.73
2021-01-09,635.80
2021-01-10,617.02
2021-01-11,601.56
2021-01-12,594.66
2021-01-13,589.20
2021-01-14,611.35
2021-01-15,624.17
2021-01-16,622.73
2021-01-17,619.87
2021-01-18,617.02
2021-01-19,615.59
2021-01-20,618.44
2021-01-21,618.44
2021-01-22,614.18
2021-01-23,611.35
2021-01-24,608.54
2021-01-25,605.74
2021-01-26,602.95
2021-01-27,600.17
2021-01-28,597.41
2021-01-29,594.66
2021-01-30,602.95
2021-01-31,607.13
2021-02-01,605.74
2021-02-02,602.95
2021-02-03,600.17
2021-02-04,598.79
2021-02-05,596.04
2021-02-06,593.29
2021-02-07,591.93
2021-02-08,582.45
2021-02-09,575.77
2021-02-10,573.12
2021-02-11,571.80
2021-02-12,569.16
2021-02-13,567.85
2021-02-14,566.54
2021-02-15,563.94
2021-02-16,562.64
2021-02-17,563.94
2021-02-18,561.34
2021-02-19,563.94
2021-02-20,567.85
2021-02-21,562.64
2021-02-22,553.63
2021-02-23,534.80
2021-02-24,523.81
2021-02-25,520.19
2021-02-26,516.61
2021-02-27,514.23
2021-02-28,517.80
2021-03-01,519.00
2021-03-02,519.00
2021-03-03,520.19
2021-03-04,517.80
2021-03-05,519.00
2021-03-06,538.51
2021-03-07,552.35
2021-03-08,553.63
2021-03-09,549.81
2021-03-10,543.50
2021-03-11,523.81
2021-03-12,507.16
2021-03-13,501.34
2021-03-14,497.88
2021-03-15,504.82
2021-03-16,507.16
2021-03-17,504.82
2021-03-18,502.50
2021-03-19,501.34
2021-03-20,500.19
2021-03-21,502.50
2021-03-22,501.34
2021-03-23,500.19
2021-03-24,497.88
2021-03-25,497.88
2021-03-26,497.88
2021-03-27,497.88
2021-03-28,496.74
2021-03-29,509.50
2021-03-30,552.35
2021-03-31,629.96
2021-04-01,658.17
2021-04-02,632.87
2021-04-03,600.17
2021-04-04,574.44
2021-04-05,557.47
2021-04-06,547.28
2021-04-07,542.25
2021-04-08,544.76
2021-04-09,560.05
2021-04-10,563.94
2021-04-11,560.05
2021-04-12,556.19
2021-04-13,553.63
2021-04-14,549.81
2021-04-15,547.28
2021-04-16,552.35
2021-04-17,557.47
2021-04-18,562.64
2021-04-19,567.85
2021-04-20,567.85
2021-04-21,562.64
2021-04-22,558.76
2021-04-23,556.19
2021-04-24,558.76
2021-04-25,558.76
2021-04-26,557.47
2021-04-27,556.19
2021-04-28,556.19
2021-04-29,554.90
2021-04-30,554.90
2021-05-01,556.19
2021-05-02,561.34
2021-05-03,581.10
2021-05-04,597.41
2021-05-05,593.29
2021-05-06,583.79
2021-05-07,577.10
2021-05-08,573.12
2021-05-09,571.80
2021-05-10,573.12
2021-05-11,578.43
2021-05-12,585.14
2021-05-13,607.13
2021-05-14,624.17
2021-05-15,619.87
2021-05-16,609.94
2021-05-17,598.79
2021-05-18,622.73
2021-05-19,671.98
2021-05-20,682.91
2021-05-21,658.17
2021-05-22,637.26
2021-05-23,621.30
2021-05-24,615.59
2021-05-25,628.51
2021-05-26,640.21
2021-05-27,632.87
2021-05-28,622.73
2021-05-29,615.59
2021-05-30,614.18
2021-05-31,627.06
2021-06-01,656.66
2021-06-02,689.24
2021-06-03,694.02
2021-06-04,687.65
2021-06-05,689.24
2021-06-06,703.69
2021-06-07,725.11
2021-06-08,736.90
2021-06-09,731.82
2021-06-10,740.31
2021-06-11,773.46
2021-06-12,795.16
2021-06-13,802.53
2021-06-14,796.99
2021-06-15,793.33
2021-06-16,802.53
2021-06-17,809.96
2021-06-18,828.85
2021-06-19,859.99
2021-06-20,890.25
2021-06-21,906.82
2021-06-22,906.82
2021-06-23,908.91
2021-06-24,913.11
2021-06-25,919.45
2021-06-26,923.70
2021-06-27,925.83
2021-06-28,930.11
2021-06-29,949.60
2021-06-30,989.83
2021-07-01,1053.39
2021-07-02,1131.40
2021-07-03,1192.99
2021-07-04,1212.39
2021-07-05,1204.04
2021-07-06,1192.99
2021-07-07,1195.74
2021-07-08,1192.99
2021-07-09,1187.50
2021-07-10,1184.77
2021-07-11,1173.90
2021-07-12,1190.24
2021-07-13,1275.44
2021-07-14,1363.58
2021-07-15,1418.06
2021-07-16,1441.12
2021-07-17,1451.11
2021-07-18,1484.94
2021-07-19,1562.15
